headline,url,datePublished
Петковић: Дијалог у Бриселу одавно постао место где Приштина само симулира преговоре,https://www.rts.rs/vesti/politika/5787974/petkovic-dijalog-u-briselu-kosovo-metohija.html,"недеља, 14. сеп 2025, 11:55 -> 12:03"
"Елек: Наша слога је најјаче оружје, брине нас ћутање међународне заједнице",https://www.rts.rs/vesti/politika/5787973/zlatan-elek-srpska-lista.html,"недеља, 14. сеп 2025, 11:45 -> 13:14"
МУП: На скуповима против блокада учествовало више од 144.000 грађана,https://www.rts.rs/vesti/politika/5787860/mup-na-skupovima-protiv-blokada-ucestvovalo-vise-od-144000-gradjana.html,"субота, 13. сеп 2025, 20:13 -> 23:13"
"Вучић:  Народ је победио, сад треба сви да се ујединимо и кренемо напред",https://www.rts.rs/vesti/politika/5787835/vucic-narod-je-pobedio-sad-treba-svi-da-se-ujedinimo-i-krenemo-napred.html,"субота, 13. сеп 2025, 18:38 -> 20:56"
"Мањи инциденти у Краљеву, полиција раздвајала паралелне скупове",https://www.rts.rs/vesti/politika/5787831/protesti-kraljevo-incidenti-studenti-protiv-blokada.html,"субота, 13. сеп 2025, 18:32 -> 20:34"
У Београду протест ,https://www.rts.rs/vesti/politika/5787817/u-beogradu-protest-javna-dobra-su-vrednost-a-ne-roba-okupljanja-i-u-drugim-gradovima.html,"субота, 13. сеп 2025, 18:06 -> 22:31"
"Скупови против блокада широм Србије, порука окупљених: Желимо нормалну, стабилну и безбедну Србију",https://www.rts.rs/vesti/politika/5787759/sns-skupovi-protiv-blokada.html,"субота, 13. сеп 2025, 17:30 -> 21:59"
"Приштина, одређен притвор Радомиру Делићу из Звечана",https://www.rts.rs/vesti/politika/5787740/zvecan-pritvor-srbin-kosovo-metohija.html,"субота, 13. сеп 2025, 13:29 -> 16:25"
Српска листа у поноћ почела кампању за локалне изборе на Косову и Метохији,https://www.rts.rs/vesti/politika/5787621/srpska-lista-u-ponoc-pocela-kampanju-za-lokalne-izbore-na-kosovu-i-metohiji.html,"субота, 13. сеп 2025, 06:05 -> 07:49"
"Вучић: Могућност да превремени избори буду у априлу, мају или децембру следеће године",https://www.rts.rs/vesti/politika/5787537/aleksandar-vucic-carli-kirk-nepal-srbija.html,"петак, 12. сеп 2025, 22:40 -> 23:26"
Најава ограничења управљања возилима са српским таблицама на северу КиМ,https://www.rts.rs/vesti/politika/5787517/policija-nove-mere-kim-srpske-tablice-.html,"петак, 12. сеп 2025, 21:15 -> 21:32"
Побуна против Америке: Прва пацка Трампове Беле куће влади Аљбина Куртија,https://www.rts.rs/vesti/politika/5787454/sad-pristina-strateski-dijalog-.html,"петак, 12. сеп 2025, 18:53 -> 18:38"
"Брнабић: Састанци у Бриселу веома добри, главна тема Кластер 3",https://www.rts.rs/vesti/politika/5787473/brnabic-eu-ziofre.html,"петак, 12. сеп 2025, 18:22 -> 21:23"
САД обустављају стратешки дијалог са Приштином,https://www.rts.rs/vesti/politika/5787405/sad-obustavljaju-strateski-dijalog-sa-pristinom.html,"петак, 12. сеп 2025, 14:53 -> 14:59"
Србин из Звечана ухапшен због сумње да је наводно починио ратни злочин,https://www.rts.rs/vesti/politika/5787371/pristina-hapsenje-kosovo-i-ketohija-ratni-zlocin.html,"петак, 12. сеп 2025, 14:00 -> 14:35"
Министарство просвете: Уводе се привремене мере у Ваздухопловној академији,https://www.rts.rs/vesti/drustvo/5787330/ministarstvo-prosvete-uvode-se-privremene-mere-u-vazduhoplovnoj-akademiji.html,"петак, 12. сеп 2025, 13:19 -> 13:54"
"Вучић: Војна парада нема везе са дневним догађајима, то је израз жеље да се покаже колико је војска напредовала",https://www.rts.rs/vesti/politika/5787305/vucic-vojna-parada-nema-veze-sa-dnevnim-dogadjajima-to-je-izraz-zelje-da-se-pokaze-koliko-je-vojska-napredovala.html,"петак, 12. сеп 2025, 12:33 -> 12:45"
Настављају се упади у српске институције на северу КиМ — у Косовској Митровици скинута српска застава са зграде ПИО фонда,https://www.rts.rs/vesti/politika/5787279/nastavljaju-se-upadi-u-srpske-institucije-na-severu-kim--u-kosovskoj-mitrovici-skinuta-srpska-zastava-sa-zgrade-pio-fonda.html,"петак, 12. сеп 2025, 11:53 -> 14:16"
Петковић: Полиција привремених институција упала у објекте ПИО фонда и РФЗО у Косовској Митровици,https://www.rts.rs/vesti/politika/5787264/petkovic-policija-privremenih-institucija-upala-u-objekte-pio-fonda-i-rfzo-u-kosovskoj-mitrovici.html,"петак, 12. сеп 2025, 11:36 -> 12:19"
Америчка амбасада у Приштини: Куртијеве изјаве погоршавају међуетничке тензије,https://www.rts.rs/vesti/politika/5787186/americka-ambasada-u-pristini-kurtijeve-izjave-pogorsavaju-medjuetnicke-tenzije.html,"петак, 12. сеп 2025, 10:30 -> 13:55"
"Брнабић: Одличан састанак са Мецолом, разговори о даљим европским интеграцијама Србије",https://www.rts.rs/vesti/politika/5787172/brnabic-odlican-sastanak-sa-mecolom-razgovori-o-daljim-evropskim-integracijama-srbije.html,"петак, 12. сеп 2025, 10:19 -> 13:19"
Ђурић на отварању конзулата Јужне Африке: Предложићу да улица у Београду буде названа по Мандели,https://www.rts.rs/vesti/politika/5787122/marko-djuric-konzulat-juzna-afrika.html,"четвртак, 11. сеп 2025, 22:49 -> 23:15"
Србија одиграла кључну улогу у евакуацији пет новинара америчког Ен-Би-Сија из Газе ,https://www.rts.rs/vesti/politika/5787057/srbija-odigrala-kljucnu-ulogu-u-evakuaciji-pet-novinara-americkog-en-bi-sija-iz-gaze-.html,"четвртак, 11. сеп 2025, 20:00 -> 20:44"
Тужилаштво у Приштини подигло оптужницу због наводне шпијунаже,https://www.rts.rs/vesti/politika/5786687/pristina-spijunaza-bia.html,"четвртак, 11. сеп 2025, 12:25 -> 12:36"
Влада Србије усвојила одлуку о повећању минималца од 1. јануара на 551 евро,https://www.rts.rs/vesti/politika/5786620/vlada-srbije-minimalac-odluka.html,"четвртак, 11. сеп 2025, 11:04 -> 20:34"
Оскрнављена капела на приштинском православном гробљу; Министарство културе: Порука мржње према српском народу,https://www.rts.rs/vesti/politika/5786585/oskrnavljena-kapela-na-pristinskom-pravoslavnom-groblju-ministarstvo-kulture-poruka-mrznje-prema-srpskom-narodu.html,"четвртак, 11. сеп 2025, 10:21 -> 14:37"
"Милојевић: Приштина незаконито преузела објекат Поште Србије у Грачаници, борићемо се на суду",https://www.rts.rs/vesti/politika/5786564/milojevic-pristina-nezakonito-preuzela-objekat-poste-srbije-u-gracanici-boricemo-se-na-sudu.html,"четвртак, 11. сеп 2025, 09:25 -> 20:13"
Скуп подршке ректорки Универзитета уметности испред Прекршајног суда у Београду,https://www.rts.rs/vesti/politika/5786608/skup-podrske-prekrsajnog-suda.html,"четвртак, 11. сеп 2025, 10:55 -> 12:08"
"Петковић после трилатералног састанка у Бриселу: Инсистирали смо на ЗСО, а Приштину то не интересује",https://www.rts.rs/vesti/politika/5786556/petkovic-posle-trilateralnog-sastanka-u-briselu-insistirali-smo-na-zso-a-pristinu-to-ne-interesuje.html,"четвртак, 11. сеп 2025, 09:17 -> 11:28"
Графити ,https://www.rts.rs/vesti/politika/5786555/grafiti-uck-u-stanisoru--mestani-uznemireni.html,"четвртак, 11. сеп 2025, 09:01 -> 09:20"
"Петковић допутовао у Брисел, у четвртак ујутру нова рунда дијалога",https://www.rts.rs/vesti/politika/5786435/dijalog-beograd-pristina-brisel.html,"среда, 10. сеп 2025, 21:27 -> 21:38"
Српска листа: Изборни панел одбио нашу жалбу на састав бирачких одбора,https://www.rts.rs/vesti/politika/5786274/srpska-lista-panel-kosovo.html,"среда, 10. сеп 2025, 16:45 -> 19:12"
Мацут са амбасадорком Швајцарске,https://www.rts.rs/vesti/politika/5786267/macut-sa-ambasadorkom-svajcarske.html,"среда, 10. сеп 2025, 16:38 -> 16:48"
Градоначелник Ниша ,https://www.rts.rs/vesti/politika/5786264/gradonacelnik-nisa-preziveo-glasanje-o-nepoverenju.html,"среда, 10. сеп 2025, 16:32 -> 16:46"
Српска листа: Нелегитимни одборници у северној Митровици донели нелегалну одлуку о промени намене земљишта,https://www.rts.rs/vesti/politika/5786016/srpska-lista-nelegitimni-odbornici-u-severnoj-mitrovici-doneli-nelegalnu-odluku-o-promeni-namene-zemljista.html,"среда, 10. сеп 2025, 13:52 -> 14:06"
"Суђење петорици Срба у Приштини, након годину дана проведених у притвору",https://www.rts.rs/vesti/politika/5785943/sudjenje-petorici-srba-u-pristini-nakon-godinu-dana-provedenih-u-pritvoru.html,"среда, 10. сеп 2025, 12:09 -> 18:23"
"Кос позвала на смиривање тензија: Подршка за отварање кластера 3, али су потребни конкртни кораци ",https://www.rts.rs/vesti/politika/5785673/marta-kos-srbija-evropski-parlament.html,"уторак, 09. сеп 2025, 21:09 -> 21:49"
Протести у Чачку и Нишу,https://www.rts.rs/vesti/politika/5785663/protesti-u-cacku-i-nisu.html,"уторак, 09. сеп 2025, 20:47 -> 21:37"
Нова милијарда Приштине за наоружање – Куртијев политички маркетинг или претња миру,https://www.rts.rs/vesti/politika/5785631/nova-milijarda-pristine-za-naoruzanje--kurtijev-politicki-marketing-ili-pretnja-miru.html,"уторак, 09. сеп 2025, 20:00 -> 07:40"
"Вучић: Тражили су санкције против Србије, велики недостатак моралног кредибилитета опозиције",https://www.rts.rs/vesti/politika/5785597/aleksandar-vucic-.html,"уторак, 09. сеп 2025, 18:49 -> 20:58"
Представници дела опозиције затражили у ЕП персонализоване санкције против појединаца у власти Србије,https://www.rts.rs/vesti/politika/5785546/evropski-parlament-strazbur-opozicija-srbija.html,"уторак, 09. сеп 2025, 18:36 -> 18:59"
Упад полиције у просторије ,https://www.rts.rs/vesti/politika/5785580/srpska-lista-sluzbeni-glasnik-upad-policija.html,"уторак, 09. сеп 2025, 17:51 -> 19:36"
"Вучић са Имамуром о јачању економских веза, заједничким пројектима, инвестицијама",https://www.rts.rs/vesti/politika/5785193/vucic-sa-imamurom-o-jacanju-ekonomskih-veza-zajednickim-projektima-investicijama.html,"уторак, 09. сеп 2025, 10:21 -> 10:31"
Беспилотне летелице ,https://www.rts.rs/vesti/politika/5785150/bespilotne-letelice-puma-iz-sad-stigle-na-kim.html,"уторак, 09. сеп 2025, 08:28 -> 08:42"
Кос: Изјаве председника Вучића и председнице парламента Брнабић против ЕУ неће побољшати репутацију Београда,https://www.rts.rs/vesti/politika/5784994/kos-vucic-brnabic-reakcija-.html,"понедељак, 08. сеп 2025, 20:37 -> 10:01"
Нове препреке пред изборе на КиМ – мањак уписаних српских гласача и чланова бирачког одбора,https://www.rts.rs/vesti/politika/5784945/nove-prepreke-pred-izbore-na-kim--manjak-upisanih-srpskih-glasaca-i-clanova-birackog-odbora.html,"понедељак, 08. сеп 2025, 20:00 -> 21:07"
"Дрид: Нађено решење за даљи рад, нема блокаде факултета нити полиције у згради",https://www.rts.rs/vesti/politika/5784934/patrik-drid-dif-blokada-resenje-studenti.html,"понедељак, 08. сеп 2025, 19:01 -> 20:49"
Вучић се састао са Додиком: Братски сусрет и разговор о свим важним регионалним питањима,https://www.rts.rs/vesti/politika/5784893/vucic-se-sastao-sa-dodikom-bratski-susret-i-razgovor-o-svim-vaznim-regionalnim-pitanjima.html,"понедељак, 08. сеп 2025, 17:33 -> 19:22"
Српска листа: ЦИК нам умањује број бирача на северу и број представника у бирачким одборима,https://www.rts.rs/vesti/politika/5784865/srpska-lsita-kosovo-i-metohija-igor-simic.html,"понедељак, 08. сеп 2025, 16:44 -> 20:10"
Састанак дела студената и декана новосадског ДИФ-а,https://www.rts.rs/vesti/politika/5784824/sastanak-dela-studenata-i-dekana-novosadskog-dif-a.html,"понедељак, 08. сеп 2025, 15:05 -> 15:14"
"Протестна шетња до МУП-а на Новом Београду, скупови и у Новом Саду, Шапцу и Ужицу",https://www.rts.rs/vesti/politika/5784782/protestna-setnja-do-mup-a-na-novom-beogradu-skupovi-i-u-novom-sadu-sapcu-i-uzicu.html,"понедељак, 08. сеп 2025, 14:03 -> 21:37"
Иницијатива ,https://www.rts.rs/vesti/politika/5784597/inicijativa-roditelji-vazduhoplovne-akademije-trazi-od-vlade-ispunjenje-zahteva-.html,"понедељак, 08. сеп 2025, 12:28 -> 12:53"
Полиција напустила зграду Филозофског факултета у Новом Саду,https://www.rts.rs/vesti/politika/5784498/policija-napustila-zgradu-filozofskog-fakulteta-u-novom-sadu.html,"понедељак, 08. сеп 2025, 10:37 -> 15:15"
"Ђурић: Споразум Хрватске и Словеније гради зидове уместо мостова, Србији није потребна врућа политичка јесен",https://www.rts.rs/vesti/politika/5784364/marko-djuric-sef-diplomatije-geopolitika-region-blokovi-podele.html,"понедељак, 08. сеп 2025, 08:50 -> 15:06"
"Скупови против блокада широм Србије – у Чачку, Шапцу и Нишу полиција раздвајала две групе; Вучић: Људи хоће стабилност",https://www.rts.rs/vesti/politika/5784194/okupljanje-protiv-blokada-sns-.html,"недеља, 07. сеп 2025, 18:31 -> 21:41"
Протести подршке блокадама у више градова,https://www.rts.rs/vesti/politika/5784006/protesti-podrske-blokadama-u-vise-gradova.html,"недеља, 07. сеп 2025, 12:36 -> 22:33"
Исписани графити ОВК код Косова Поља,https://www.rts.rs/vesti/politika/5783916/ispisani-grafiti-ovk-kod-kosova-polja.html,"недеља, 07. сеп 2025, 11:26 -> 15:46"
Дрецун о споразуму Словеније и Хрватске: Кога могу да гађају – само Србију и Републику Српску,https://www.rts.rs/vesti/politika/5783770/slovenija-hrvatska-sporazum-milovan-drecun-nato.html,"недеља, 07. сеп 2025, 10:40 -> 11:19"
"Протести против насиља у више градова Србије, у Чачку нападнут сниматељ РТС-а",https://www.rts.rs/vesti/politika/5783715/protesti-protiv-nasilja-u-vise-gradova-srbije-u-cacku-napadnut-snimatelj-rts-a.html,"субота, 06. сеп 2025, 19:16 -> 23:06"
"Вучић: Желе власт без избора, долазак посланика ЕП на протест брутално мешање у унутрашња питања",https://www.rts.rs/vesti/politika/5783622/aleksandar-vucic-.html,"субота, 06. сеп 2025, 11:55 -> 13:23"
Опозициja у Зајечару: Именовати привремени орган и расписати изборе до краја децембра,https://www.rts.rs/vesti/politika/5783620/opozicija-zajecar-skupstina-.html,"субота, 06. сеп 2025, 11:40 -> 21:54"
"Директор полиције: Око 300 насилника напало полицију, користили су сузавац, каменице и топовске ударе",https://www.rts.rs/vesti/politika/5783600/direktor-policija-mup-ministar-ivica-dacic-dragan-vasiljevic-novi-sad.html,"субота, 06. сеп 2025, 10:55 -> 17:06"
"Мацут: Незабележен вандализам, полиција спречила да последице буду још веће",https://www.rts.rs/vesti/politika/5783588/djuro-macut-protesti-novi-sad-osuda.html,"субота, 06. сеп 2025, 08:44 -> 17:39"
"Дачић: Масован напад на полицију у Новом Саду, планирано насиље за дизање тензија",https://www.rts.rs/vesti/politika/5783573/ivica-dacic-ministar-policija-mup-neredi-incidenti-demonstransti-sukobi-novi-sad.html,"субота, 06. сеп 2025, 08:00 -> 17:57"
"Вучић: Сачуваћемо стабилност и сигурност, упркос покушајима да нас руше и споља и изнутра",https://www.rts.rs/vesti/politika/5783512/vucic-sacuvacemo-stabilnost-i-sigurnost-uprkos-pokusajima-da-nas-ruse-i-spolja-i-iznutra.html,"петак, 05. сеп 2025, 23:40 -> 00:11"
Нереди испред Филозофског факултета у Новом Саду после протеста ,https://www.rts.rs/vesti/drustvo/5783452/neredi-ispred-filozofskog-fakulteta-u-novom-sadu-posle-protesta-srbijo-da-li-se-cujemo.html,"петак, 05. сеп 2025, 17:47 -> 10:31"
Суд у Приштини забранио било какву активност парламента до краја месеца,https://www.rts.rs/vesti/politika/5783384/pristina.html,"петак, 05. сеп 2025, 15:17 -> 21:19"
"Крагујевац, протест подршке наставницима на позив ученика гимназије",https://www.rts.rs/vesti/politika/5783312/protest-kragujevac.html,"петак, 05. сеп 2025, 14:30 -> 14:45"
"Копредседница Европске зелене партије: Будућност Србије у ЕУ, а не са Вучићем",https://www.rts.rs/vesti/politika/5783282/evropska-zelena-partija-srbija-eu-vucic.html,"петак, 05. сеп 2025, 13:52 -> 14:21"
НВО са КиМ писале Савету Европе: Дискриминација Срба угрожава њихов опстанак,https://www.rts.rs/vesti/politika/5783154/kim-organizacije-savetu-evrope-diskriminaicija.html,"петак, 05. сеп 2025, 12:44 -> 19:17"
Ђурић: Шпанија је земља која Србију безрезервно подржава по питању АП КиМ,https://www.rts.rs/vesti/politika/5782820/marko-djuric-srbija-spanija.html,"четвртак, 04. сеп 2025, 16:54 -> 07:27"
Влада усвојила предлог измена закона о извршењу,https://www.rts.rs/vesti/politika/5782817/vlada-predlog-izmena-zakona-o-izvrsenju-stanovi.html,"четвртак, 04. сеп 2025, 16:36 -> 16:39"
Оптужница тужилаштва у Приштини за наводну шпијунажу,https://www.rts.rs/vesti/politika/5782789/optuznica-tuzilastva-u-pristini-za-navodnu-spijunazu.html,"четвртак, 04. сеп 2025, 15:58 -> 16:21"
Ђурић у Мадриду посетио Сенат Краљевине Шпаније,https://www.rts.rs/vesti/politika/5782441/marko-djuric-spanija-srbija-.html,"четвртак, 04. сеп 2025, 12:52 -> 14:08"
Вучић из Пекинга: Добили смо позив за званичну државну посету Кини,https://www.rts.rs/vesti/politika/5782198/vucic-si-djinping-kina-srbija-peking-obracanje-javnost.html,"четвртак, 04. сеп 2025, 11:25 -> 12:07"
"Дијалог као најскупља реч, спор управе и студената – куда води криза на факултетима",https://www.rts.rs/vesti/politika/5782123/studenti-dekan-filozofski-fakultet-novi-sad-kriza-univerzitet.html,"четвртак, 04. сеп 2025, 10:15 -> 10:23"
"Вучићева молба кинеском председнику: Ако можете, помозите нам по питању инвестиција и у будућности; Си: Желимо да унапредимо односе",https://www.rts.rs/vesti/politika/5782103/vucic-si-sastanak-kina.html,"четвртак, 04. сеп 2025, 07:01 -> 11:20"
Вучић са Џао Леђијем о стратешком партнерству Србије и Кине,https://www.rts.rs/vesti/politika/5782096/vucic-kina-sastanak-vojna-parada.html,"четвртак, 04. сеп 2025, 06:26 -> 06:45"
Вучић за РТС уочи разговора са Сијем: Молићу добре ствари за Србију и верујем да ће нам изаћи у сусрет,https://www.rts.rs/vesti/politika/5782011/vucic-peking-si-djinping-investicije-vojna-parada.html,"среда, 03. сеп 2025, 19:45 -> 20:58"
Представници српске опозиције у Бриселу тражили веће ангажовање ЕУ у решавању друштвене кризе у земљи,https://www.rts.rs/vesti/politika/5782029/opozicija-drustvena-kriza-eu-brisel-srbija.html,"среда, 03. сеп 2025, 18:31 -> 18:51"
Студенти у блокади тврде да је полиција нарушила аутономију Универзитета у Новом Саду,https://www.rts.rs/vesti/politika/5781983/studenti-u-blokadi-dif-autonomija-novi-sad.html,"среда, 03. сеп 2025, 16:05 -> 17:18"
Мацут са амбасадорком Израела о унапређењу економске сарадње,https://www.rts.rs/vesti/politika/5781921/macut-sa-ambasadorkom-izraela-o-unapredjenju-ekonomske-saradnje.html,"среда, 03. сеп 2025, 14:35 -> 14:44"
Прекинута друга седница Скупштине града Зајечара ,https://www.rts.rs/vesti/politika/5781575/prekinuta-druga-sednica-skupstine-grada-zajecara-.html,"среда, 03. сеп 2025, 10:00 -> 16:28"
"Вучић: Много важних сусрета у Пекингу, на паради смо видели страховит напредак кинеске војске и технологије ",https://www.rts.rs/vesti/politika/5781547/vucic-mnogo-vaznih-susreta-u-pekingu-na-paradi-smo-videli-strahovit-napredak-kineske-vojske-i-tehnologije-.html,"среда, 03. сеп 2025, 09:31 -> 14:55"
Вучић: Очекују нас важни састанци са Сијем и државним руководством Кине,https://www.rts.rs/vesti/politika/5781483/vucic-kina-si-djinping.html,"среда, 03. сеп 2025, 06:32 -> 07:11"
Ђурић са Бледа: Србија је земља будућности и стабилности упркос свим изазовима,https://www.rts.rs/vesti/politika/5781360/djuric-sa-bleda-srbija-je-zemlja-buducnosti-i-stabilnosti-uprkos-svim-izazovima.html,"уторак, 02. сеп 2025, 19:52 -> 20:20"
"Мацут: Захвални смо Сомалији на ставу о Косову, унапређујемо даљу сарадњу",https://www.rts.rs/vesti/politika/5781036/djuro-macut-somalija.html,"уторак, 02. сеп 2025, 12:10 -> 15:18"
Полиција на Брњаку одузела и поцепала заставу српског певачког друштва,https://www.rts.rs/vesti/politika/5780961/brnjak-oduzeli-policajci-i-pocepali-zastavu-pevacko-drustvo.html,"уторак, 02. сеп 2025, 11:21 -> 12:19"
Елек: Јединство српског народа кључ у предстојећој борби за права и опстанак,https://www.rts.rs/vesti/politika/5780897/elek-jedinstvo-srpskog-naroda-kljuc-u-predstojecoj-borbi-za-prava-i-opstanak.html,"уторак, 02. сеп 2025, 08:22 -> 10:15"
Вучић са Путином у Пекингу: За Србију важна сарадња са Русијом посебно на пољу енергетике,https://www.rts.rs/vesti/politika/5780882/vucic-putin-peking.html,"уторак, 02. сеп 2025, 07:11 -> 16:42"
"Вучић од 2. до 4. септембра у Кини, састанци са Сијем и Путином",https://www.rts.rs/vesti/politika/5780841/vucic-poseta-kina-si-putin.html,"понедељак, 01. сеп 2025, 22:22 -> 22:31"
"Брнабић o Пленковићевој изјави: То нити је тачно, нити ће се догодити",https://www.rts.rs/vesti/politika/5780807/brnabic-plenkovic-vucevic.html,"понедељак, 01. сеп 2025, 21:01 -> 21:26"
ЦИК у Приштини верификовао учешће Српске листе и Српске демократије на локалним изборима,https://www.rts.rs/vesti/politika/5780795/pristina-kosovo-metohija-cik-.html,"понедељак, 01. сеп 2025, 20:38 -> 21:11"
Петковић: Привођење двојице дечака из Зубиног Потока слика Куртијеве ,https://www.rts.rs/vesti/politika/5780619/petkovic-privodjenje-decaci-zubin-potok.html,"понедељак, 01. сеп 2025, 16:19 -> 16:23"
"Десет месеци од пада надстрешнице у Новом Саду, комеморативни скупови у више градова",https://www.rts.rs/vesti/drustvo/5780446/deset-meseci-od-pada-nadstresnice-u-novom-sadu-komemorativni-skupovi-u-vise-gradova.html,"понедељак, 01. сеп 2025, 12:11 -> 22:49"
"Декан новосадског ДИФ-а ушао на факултет, полицијски кордон испред улаза у зграду",https://www.rts.rs/vesti/politika/5780328/dekan-novosadskog-dif-a-usao-na-fakultet-policijski-kordon-ispred-ulaza-u-zgradu.html,"понедељак, 01. сеп 2025, 09:03 -> 12:04"
Окупљања против блокада широм Србије; Вучић: Mорамо да разговарамо,https://www.rts.rs/vesti/politika/5780151/okupljanja-protiv-blokada-gradjani-sns.html,"недеља, 31. авг 2025, 18:42 -> 22:35"
"Поново осванули леци у Косовској Митровици, позив на отпор Куртијевом режиму",https://www.rts.rs/vesti/politika/5779901/ponovo-osvanuli-leci-u-kosovskoj-mitrovici-poziv-na-otpor-kurtijevom-rezimu.html,"недеља, 31. авг 2025, 09:42 -> 12:21"
Протест и вечерас испред Филозофског факултета у Новом Саду,https://www.rts.rs/vesti/politika/5779830/protest-i-veceras-ispred-filozofskog-fakulteta-u-novom-sadu.html,"субота, 30. авг 2025, 21:29 -> 22:07"
Жреб уместо избора – може ли парламент у Приштини да буде конституисан без српског потпредседника,https://www.rts.rs/vesti/politika/5779782/skupstina-pristina-basa-ustavni-sud-.html,"субота, 30. авг 2025, 20:00 -> 21:06"
"Вучић: Ја немам газду, не одговарам ни онима на Западу, ни онима на Истоку",https://www.rts.rs/vesti/politika/5779791/aleksandar-vucic.html,"субота, 30. авг 2025, 19:34 -> 19:39"
Дачић: Радићемо на повећању броја полицајаца и јачању Сектора за ванредне ситуације,https://www.rts.rs/vesti/politika/5779763/ivica-dacic-sektor-za-vanredne-situacije.html,"субота, 30. авг 2025, 17:28 -> 17:35"
"Приштина, поново без избора српских посланика за потпредседника скупштине",https://www.rts.rs/vesti/politika/5779688/pristina-skupstina-srbija-kosovo-metohija-poslanici-saziv.html,"субота, 30. авг 2025, 12:19 -> 14:49"
Српска листа предала жалбу уставном суду због тешког кршења права српског народа у скупштини,https://www.rts.rs/vesti/politika/5779657/srpska-lista-pristina-skupstina.html,"субота, 30. авг 2025, 10:55 -> 12:25"
Маја Гојковић на отварању Института за академско деловање: Наука као чувар идентитета и мост ка будућности,https://www.rts.rs/vesti/politika/5779407/maja-gojkovic-na-otvaranju-instituta-za-akademsko-delovanje-nauka-kao-cuvar-identiteta-i-most-ka-buducnosti.html,"петак, 29. авг 2025, 22:14 -> 22:27"
Кремљ потврдио: Путин ће се у Кини састати са Вучићем,https://www.rts.rs/vesti/politika/5779387/vucic-putin-kina-susret.html,"петак, 29. авг 2025, 20:14 -> 21:21"
"Протести у више градова Србије – хуманитарне акције, шетња до затвора и Србија - Португалија испред Филозофског у Новом Саду",https://www.rts.rs/vesti/politika/5779354/protesti-u-vise-gradova-srbije--humanitarne-akcije-setnja-do-zatvora-i-srbija---portugalija-ispred-filozofskog-u-novom-sadu.html,"петак, 29. авг 2025, 19:39 -> 22:41"
Старовић: Суочавамо се са замором од евроинтеграција; опозиција: Београд заглављен на путу ка ЕУ,https://www.rts.rs/vesti/politika/5779348/starovic-suocavamo-se-sa-zamorom-od-evrointegracija-opozicija-beograd-zaglavljen-na-putu-ka-eu.html,"петак, 29. авг 2025, 19:23 -> 19:53"
ЕУ: Потпредседник скупштине у Приштини треба да буде изабран у складу са уставом,https://www.rts.rs/vesti/politika/5779319/eu-potpredsednik-skupstine-u-pristini-treba-da-bude-izabran-u-skladu-sa-ustavom.html,"петак, 29. авг 2025, 18:25 -> 19:02"
Влада усвојила допуњену уредбу о маржама – ограничен логистички рабат и накнаде,https://www.rts.rs/vesti/politika/5779126/marze-vlada-uredba.html,"петак, 29. авг 2025, 13:58 -> 21:16"
"Вучић у посети једанаесточланој породици у Раковици, због злоупотреба трговаца измена уредбе",https://www.rts.rs/vesti/politika/5779107/vucic-u-poseti-jedanaestoclanoj-porodici-u-rakovici-zbog-zloupotreba-trgovaca-izmena-uredbe.html,"петак, 29. авг 2025, 13:24 -> 20:33"
Суд у Приштини одбацио жалбу Самоопредељења на сертификацију Српске листе,https://www.rts.rs/vesti/politika/5779071/sud-pristina-zalba-odbacena-samooporedeljenje-srpska-lista.html,"петак, 29. авг 2025, 13:05 -> 19:46"
"Ђурић у посети Јапану, састанци са јапанским званичницима",https://www.rts.rs/vesti/politika/5778771/marko-djuric-poseta-japan-sastanak-sa-ivajom-tokio.html,"петак, 29. авг 2025, 07:30 -> 19:30"
Од ,https://www.rts.rs/vesti/politika/5778639/naoruzavanje-balkna-gardijan-bajraktar-turska-parade-zagreb.html,"петак, 29. авг 2025, 05:50 -> 06:02"
Вучић: Од 1. децембра повећање пензија можда чак и 12 одсто;  моја рука остаје испружена за дијалог ,https://www.rts.rs/vesti/politika/5778699/vucic-penzije-dijalog.html,"четвртак, 28. авг 2025, 21:10 -> 22:55"
"Протестни скуп испред Филозофског факултета у Новом Саду трећи дан заредом; окупљања у Београду, Чачку, Ужицу и Аранђеловцу",https://www.rts.rs/vesti/politika/5778689/protesti-prostorije-sns-cacak-novi-sad-filozofski-fakultet.html,"четвртак, 28. авг 2025, 20:11 -> 22:40"
Брнабић са Копманом: Од кључног значаја да Србија отвори Кластер 3 до краја године,https://www.rts.rs/vesti/politika/5778592/brnabic-kopman-klaster-3-.html,"четвртак, 28. авг 2025, 16:50 -> 16:58"
"Поново прекинуто заседање скупштине у Приштини, бира се српски потпредседник",https://www.rts.rs/vesti/politika/5778283/ponovo-prekinuto-zasedanje-skupstine-u-pristini-bira-se-srpski-potpredsednik.html,"четвртак, 28. авг 2025, 12:48 -> 19:30"
Сардоне у писму ЕП: Које мере намерава да предузме ЕУ према Приштини,https://www.rts.rs/vesti/politika/5778196/silvija-sardone-pismo-ep-pristina-eu-srpska-lista.html,"четвртак, 28. авг 2025, 11:31 -> 11:37"
